Transaction ID,Customer ID,Category,Sub Category,Product Name
1125,C225,Fruits and Vegetables,Fresh Fruits,pip fruit
1125,C225,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1125,C225,"Bakery,Cakes and Dairy",Dairy Products,hard cheese
1125,C225,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
1125,C225,"Egg, Meat and Fish",Eggs,domestic eggs
1125,C225,"Food Grains, Oil and Masala",Rice and Rice Products,rice
1125,C225,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
1125,C225,Fruits and Vegetables,Fresh Fruits,canned fruit
1125,C225,Beverages,Energy and Soft Drinks,misc. beverages
1125,C225,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
1128,C228,"Egg, Meat and Fish",Meat Products,sausage
1128,C228,"Bakery,Cakes and Dairy",Dairy Products,butter milk
1128,C228,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1129,C229,"Bakery,Cakes and Dairy",Dairy Products,curd cheese
1130,C230,"Egg, Meat and Fish",Meat Products,frankfurter
1130,C230,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
1131,C231,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1131,C231,"Bakery,Cakes and Dairy",Dairy Products,yogurt
1131,C231,Beverages,Fruit Juice & Drinks,beverages
1131,C231,"Bakery,Cakes and Dairy",Bakery Products,brown bread
1133,C233,Fruits and Vegetables,Fresh Fruits,berries
1133,C233,Beverages,Energy and Soft Drinks,soda
1134,C234,"Bakery,Cakes and Dairy",Dairy Products,curd
1134,C234,"Food Grains, Oil and Masala","Atta, Flour and Sooji",flour
1135,C235,Fruits and Vegetables,Fresh Fruits,tropical fruit
1135,C235,Fruits and Vegetables,Fresh Vegetables,other vegetables
1135,C235,Beverages,Coffee,coffee
1136,C236,Beverages,Energy and Soft Drinks,soda
1137,C237,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1137,C237,Snacks and Branded Foods,"Noodle, Pasta, Vermicelli",Instant food products
1140,C240,"Egg, Meat and Fish",Meat Products,frankfurter
1140,C240,"Egg, Meat and Fish",Meat Products,sausage
1140,C240,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1140,C240,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1140,C240,"Bakery,Cakes and Dairy",Dairy Products,margarine
1141,C241,Fruits and Vegetables,Fresh Vegetables,other vegetables
1141,C241,Beverages,Energy and Soft Drinks,misc. beverages
1142,C242,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1142,C242,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
1143,C243,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1144,C244,Fruits and Vegetables,Fresh Fruits,citrus fruit
1144,C244,"Bakery,Cakes and Dairy",Dairy Products,butter
1144,C244,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
1144,C244,"Bakery,Cakes and Dairy",Bakery Products,white bread
1144,C244,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
1144,C244,"Bakery,Cakes and Dairy",Dairy Products,margarine
1145,C245,"Egg, Meat and Fish",Meat Products,frankfurter
1145,C245,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1146,C246,"Egg, Meat and Fish",Meat Products,frankfurter
1146,C246,Fruits and Vegetables,Fresh Fruits,pip fruit
1146,C246,Fruits and Vegetables,Fresh Vegetables,other vegetables
1146,C246,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1146,C246,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
1146,C246,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
1146,C246,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1146,C246,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
1147,C247,"Bakery,Cakes and Dairy",Dairy Products,butter milk
1147,C247,"Bakery,Cakes and Dairy",Dairy Products,yogurt
1147,C247,Snacks and Branded Foods,Spreads and Sauces,honey
1147,C247,Beverages,Energy and Soft Drinks,soda
1147,C247,Cleaning and Household,Detergent and Dishwash,detergent
1148,C248,"Egg, Meat and Fish",Meat Products,hamburger meat
1148,C248,Fruits and Vegetables,Fresh Fruits,citrus fruit
1148,C248,Fruits and Vegetables,Fresh Vegetables,onions
1148,C248,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1148,C248,Beverages,Water,bottled water
1148,C248,Personal Care,Oral Care,dental care
1149,C249,Snacks and Branded Foods,"Noodle, Pasta, Vermicelli",pasta
1150,C250,Fruits and Vegetables,Fresh Vegetables,other vegetables
1150,C250,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1150,C250,"Egg, Meat and Fish",Meat Products,meat spreads
1150,C250,"Bakery,Cakes and Dairy",Bakery Products,cake bar
1150,C250,Snacks and Branded Foods,Chocolates and Candies,chocolate
1151,C251,"Egg, Meat and Fish",Meat Products,sausage
1151,C251,"Egg, Meat and Fish",Meat Products,pork
1151,C251,Fruits and Vegetables,Fresh Fruits,citrus fruit
1151,C251,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
1151,C251,"Bakery,Cakes and Dairy",Bakery Products,white bread
1152,C252,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1153,C253,Fruits and Vegetables,Fresh Fruits,grapes
1153,C253,Fruits and Vegetables,Fresh Vegetables,other vegetables
1153,C253,"Bakery,Cakes and Dairy",Dairy Products,curd
1153,C253,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
1153,C253,"Bakery,Cakes and Dairy",Dairy Products,yogurt
1153,C253,Personal Care,Feminine Hygiene,napkins
1154,C254,Fruits and Vegetables,Fresh Vegetables,root vegetables
1154,C254,Fruits and Vegetables,Fresh Vegetables,other vegetables
1154,C254,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1154,C254,"Bakery,Cakes and Dairy",Dairy Products,yogurt
1154,C254,Beverages,Fruit Juice & Drinks,beverages
1154,C254,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
1154,C254,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
1154,C254,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
1155,C255,Beverages,Coffee,coffee
1157,C257,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1157,C257,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1157,C257,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
1157,C257,Beverages,Water,bottled water
1157,C257,Beverages,Energy and Soft Drinks,soda
1158,C258,Fruits and Vegetables,Fresh Fruits,tropical fruit
1158,C258,Fruits and Vegetables,Fresh Vegetables,other vegetables
1158,C258,Fruits and Vegetables,Organic Fruits and Vegetables,packaged fruit/vegetables
1158,C258,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1158,C258,Snacks and Branded Foods,Snacks and Namkeen,snack products
1159,C259,"Egg, Meat and Fish",Meat Products,beef
1159,C259,"Food Grains, Oil and Masala",Masalas and Spices,herbs
1159,C259,"Food Grains, Oil and Masala","Atta, Flour and Sooji",flour
1159,C259,"Kitchen, Garden and Pets",Gardening,flower soil/fertilizer
1160,C260,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1160,C260,"Bakery,Cakes and Dairy",Dairy Products,butter
1160,C260,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
1160,C260,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1161,C261,"Egg, Meat and Fish",Meat Products,frankfurter
1161,C261,Beverages,Energy and Soft Drinks,soda
1161,C261,Snacks and Branded Foods,Chocolates and Candies,chewing gum
1162,C262,Fruits and Vegetables,Fresh Fruits,tropical fruit
1162,C262,"Bakery,Cakes and Dairy",Dairy Products,specialty cheese
1162,C262,Beverages,Water,bottled water
1164,C264,Fruits and Vegetables,Fresh Vegetables,other vegetables
1164,C264,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
1165,C265,Beverages,Fruit Juice & Drinks,beverages
1165,C265,Beverages,Energy and Soft Drinks,soda
1166,C266,"Egg, Meat and Fish",Meat Products,hamburger meat
1166,C266,Fruits and Vegetables,Fresh Vegetables,root vegetables
1166,C266,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1167,C267,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1167,C267,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
1167,C267,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
1169,C269,Fruits and Vegetables,Fresh Vegetables,other vegetables
1170,C270,Fruits and Vegetables,Fresh Fruits,tropical fruit
1170,C270,Fruits and Vegetables,Fresh Vegetables,other vegetables
1170,C270,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1170,C270,"Bakery,Cakes and Dairy",Bakery Products,white bread
1170,C270,"Bakery,Cakes and Dairy",Bakery Products,brown bread
1170,C270,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
1171,C271,Fruits and Vegetables,Fresh Vegetables,other vegetables
1172,C272,"Bakery,Cakes and Dairy",Dairy Products,curd
1172,C272,"Bakery,Cakes and Dairy",Dairy Products,butter milk
1172,C272,Beverages,Energy and Soft Drinks,cocoa drinks
1172,C272,Snacks and Branded Foods,Snacks and Namkeen,salty snack
1174,C274,"Bakery,Cakes and Dairy",Dairy Products,curd
1174,C274,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
1174,C274,Beverages,Energy and Soft Drinks,soda
1174,C274,Snacks and Branded Foods,Snacks and Namkeen,salty snack
1174,C274,Snacks and Branded Foods,Biscuits and Cookies,waffles
1174,C274,"Bakery,Cakes and Dairy",Bakery Products,cake bar
1174,C274,Snacks and Branded Foods,Chocolates and Candies,chocolate
1175,C275,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1175,C275,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
1175,C275,"Food Grains, Oil and Masala",Dal & Pulses,cereals
1175,C275,"Kitchen, Garden and Pets",Pet Food and Accessories,dog food
1176,C276,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1176,C276,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",salt
1177,C277,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
1177,C277,"Bakery,Cakes and Dairy",Icecream and Dessert,ice cream
1178,C278,"Egg, Meat and Fish",Meat Products,sausage
1178,C278,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
1178,C278,Beverages,Coffee,coffee
1179,C279,Fruits and Vegetables,Fresh Vegetables,other vegetables
1179,C279,Beverages,Water,bottled water
1179,C279,Snacks and Branded Foods,Biscuits and Cookies,waffles
1180,C280,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1180,C280,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1181,C281,Fruits and Vegetables,Fresh Vegetables,other vegetables
1181,C281,"Bakery,Cakes and Dairy",Icecream and Dessert,ice cream
1182,C282,Fruits and Vegetables,Fresh Vegetables,other vegetables
1182,C282,Beverages,Water,bottled water
1183,C283,Beverages,Energy and Soft Drinks,soda
1184,C284,"Food Grains, Oil and Masala",Masalas and Spices,herbs
1184,C284,Snacks and Branded Foods,Chocolates and Candies,candy
1185,C285,"Egg, Meat and Fish",Meat Products,frankfurter
1185,C285,Fruits and Vegetables,Fresh Fruits,tropical fruit
1185,C285,Fruits and Vegetables,Fresh Fruits,pip fruit
1185,C285,Fruits and Vegetables,Fresh Vegetables,root vegetables
1185,C285,Fruits and Vegetables,Fresh Vegetables,other vegetables
1185,C285,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1185,C285,"Bakery,Cakes and Dairy",Dairy Products,butter
1185,C285,"Bakery,Cakes and Dairy",Dairy Products,curd
1185,C285,"Bakery,Cakes and Dairy",Dairy Products,yogurt
1185,C285,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
1185,C285,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
1185,C285,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
1185,C285,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
1185,C285,"Egg, Meat and Fish",Fish Products,frozen fish
1185,C285,"Egg, Meat and Fish",Eggs,domestic eggs
1185,C285,"Bakery,Cakes and Dairy",Bakery Products,white bread
1185,C285,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
1185,C285,"Food Grains, Oil and Masala",Dal & Pulses,cereals
1185,C285,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
1185,C285,Snacks and Branded Foods,Biscuits and Cookies,waffles
1186,C286,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1187,C287,"Bakery,Cakes and Dairy",Dairy Products,curd
1187,C287,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
1187,C287,"Bakery,Cakes and Dairy",Bakery Products,semi-finished bread
1187,C287,"Bakery,Cakes and Dairy",Bakery Products,cake bar
1188,C288,"Egg, Meat and Fish",Meat Products,frankfurter
1188,C288,Fruits and Vegetables,Fresh Fruits,tropical fruit
1188,C288,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1188,C288,"Bakery,Cakes and Dairy",Dairy Products,spread cheese
1188,C288,"Bakery,Cakes and Dairy",Dairy Products,margarine
1189,C289,Fruits and Vegetables,Fresh Vegetables,other vegetables
1190,C290,"Kitchen, Garden and Pets",Pet Food and Accessories,dog food
1192,C292,"Bakery,Cakes and Dairy",Dairy Products,curd
1192,C292,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",salt
1192,C292,Cleaning and Household,Detergent and Dishwash,detergent
1193,C293,"Egg, Meat and Fish",Meat Products,frankfurter
1193,C293,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1194,C294,Beverages,Energy and Soft Drinks,soda
1195,C295,"Egg, Meat and Fish",Meat Products,beef
1195,C295,Fruits and Vegetables,Fresh Fruits,berries
1195,C295,Fruits and Vegetables,Fresh Vegetables,root vegetables
1195,C295,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1195,C295,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
1195,C295,"Bakery,Cakes and Dairy",Dairy Products,spread cheese
1195,C295,"Bakery,Cakes and Dairy",Bakery Products,brown bread
1197,C297,"Egg, Meat and Fish",Meat Products,pork
1197,C297,"Egg, Meat and Fish",Meat Products,beef
1197,C297,Fruits and Vegetables,Fresh Fruits,pip fruit
1197,C297,"Food Grains, Oil and Masala",Masalas and Spices,herbs
1197,C297,"Food Grains, Oil and Masala",Masalas and Spices,spices
1198,C298,"Egg, Meat and Fish",Meat Products,frankfurter
1198,C298,Fruits and Vegetables,Fresh Fruits,citrus fruit
1198,C298,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
1198,C298,"Bakery,Cakes and Dairy",Dairy Products,margarine
1198,C298,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
1199,C299,"Egg, Meat and Fish",Meat Products,sausage
1201,C301,Snacks and Branded Foods,Chocolates and Candies,specialty chocolate
1202,C302,"Bakery,Cakes and Dairy",Dairy Products,curd
1202,C302,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1204,C304,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1204,C304,Beverages,Water,bottled water
1205,C305,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1205,C305,Snacks and Branded Foods,Chocolates and Candies,chewing gum
1206,C306,"Egg, Meat and Fish",Meat Products,pork
1206,C306,Fruits and Vegetables,Fresh Vegetables,root vegetables
1206,C306,Fruits and Vegetables,Fresh Vegetables,other vegetables
1206,C306,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1207,C307,Fruits and Vegetables,Fresh Fruits,citrus fruit
1207,C307,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
1208,C308,"Kitchen, Garden and Pets",Gardening,potted plants
1209,C309,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1209,C309,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
1209,C309,Beverages,Energy and Soft Drinks,soda
1210,C310,"Bakery,Cakes and Dairy",Dairy Products,butter
1210,C310,"Bakery,Cakes and Dairy",Dairy Products,yogurt
1210,C310,Beverages,Water,bottled water
1210,C310,Beverages,Energy and Soft Drinks,soda
1210,C310,Beauty and Grooming,Makeup,make up remover
1211,C311,"Bakery,Cakes and Dairy",Dairy Products,condensed milk
1211,C311,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
1211,C311,Beverages,Coffee,coffee
1212,C312,"Egg, Meat and Fish",Meat Products,sausage
1212,C312,Fruits and Vegetables,Fresh Vegetables,other vegetables
1212,C312,"Bakery,Cakes and Dairy",Dairy Products,yogurt
1212,C312,Beverages,Energy and Soft Drinks,soda
1213,C313,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1213,C313,Beverages,Fruit Juice & Drinks,beverages
1213,C313,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
1213,C313,Beverages,Energy and Soft Drinks,soda
1214,C314,"Egg, Meat and Fish",Meat Products,sausage
1214,C314,"Egg, Meat and Fish",Meat Products,pork
1214,C314,"Egg, Meat and Fish",Meat Products,beef
1214,C314,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1214,C314,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1214,C314,"Bakery,Cakes and Dairy",Dairy Products,margarine
1215,C315,Beverages,Fruit Juice & Drinks,beverages
1216,C316,Beverages,Fruit Juice & Drinks,beverages
1217,C317,Beverages,Water,bottled water
1217,C317,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
1219,C319,Cleaning and Household,All purpose cleaner,cleaner
1219,C319,Personal Care,Feminine Hygiene,female sanitary products
1220,C320,"Egg, Meat and Fish",Meat Products,sausage
1220,C320,Beverages,Energy and Soft Drinks,soda
1222,C322,"Egg, Meat and Fish",Meat Products,sausage
1222,C322,"Egg, Meat and Fish",Meat Products,beef
1222,C322,Fruits and Vegetables,Fresh Fruits,citrus fruit
1222,C322,Fruits and Vegetables,Fresh Vegetables,other vegetables
1222,C322,"Bakery,Cakes and Dairy",Dairy Products,whole milk
1222,C322,"Bakery,Cakes and Dairy",Dairy Products,butter milk
1222,C322,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
1222,C322,Beverages,Fruit Juice & Drinks,beverages
1222,C322,"Bakery,Cakes and Dairy",Dairy Products,hard cheese
1222,C322,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1222,C322,Cleaning and Household,Detergent and Dishwash,dish cleaner
1222,C322,"Kitchen, Garden and Pets",Cookware and Nonstick,cookware
1223,C323,Beverages,Energy and Soft Drinks,misc. beverages
1225,C325,"Egg, Meat and Fish",Meat Products,sausage
1225,C325,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
1225,C325,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1225,C325,Beverages,Energy and Soft Drinks,soda
1226,C326,"Egg, Meat and Fish",Meat Products,meat
1226,C326,"Bakery,Cakes and Dairy",Dairy Products,curd
1226,C326,"Bakery,Cakes and Dairy",Bakery Products,cake bar
1227,C327,"Egg, Meat and Fish",Meat Products,frankfurter
1227,C327,"Egg, Meat and Fish",Meat Products,meat
1227,C327,Fruits and Vegetables,Fresh Fruits,tropical fruit
1227,C327,Fruits and Vegetables,Fresh Vegetables,onions
1227,C327,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
1227,C327,Beverages,Tea,tea
1228,C328,"Bakery,Cakes and Dairy",Icecream and Dessert,ice cream
1228,C328,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
1230,C330,Fruits and Vegetables,Fresh Fruits,tropical fruit
1230,C330,Fruits and Vegetables,Fresh Fruits,berries
1230,C330,Fruits and Vegetables,Fresh Vegetables,root vegetables
1230,C330,Fruits and Vegetables,Fresh Vegetables,other vegetables
1230,C330,Beverages,Water,bottled water
1231,C331,"Egg, Meat and Fish",Meat Products,meat
1231,C331,Fruits and Vegetables,Fresh Fruits,citrus fruit
1231,C331,Fruits and Vegetables,Fresh Vegetables,other vegetables
1231,C331,"Bakery,Cakes and Dairy",Dairy Products,curd
1231,C331,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
